city,geolocation_lat,geolocation_lng,transactions
sede alvorada,-24.82693999999998,-53.646109999999965,2
segredo,-29.341939692243823,-52.97885606358752,1
selbach,-28.626076760330943,-52.952426226345096,1
senador amaral,-22.58510664325798,-46.17503411261823,1
senador canedo,-16.672274539350564,-49.13313183938874,3
senador cortes,-21.798125435165836,-42.94493903761762,1
senador firmino,-20.918108281783663,-43.100183430333416,1
senador guiomard,-10.156931187419229,-67.72877529395102,1
senador jose porfirio,-2.590355071319734,-51.94421100444404,1
senador la rocque,-5.438624115189309,-47.30334725991851,1
senador modestino goncalves,-17.95101701216431,-43.22230759844948,1
senador pompeu,-5.587191214340284,-39.37196455656805,2
senador salgado filho,-28.026570489681287,-54.54638651031871,1
senges,-24.11443747897362,-49.45979539247262,3
senhor do bonfim,-10.466645277324737,-40.18590280711559,1
senhora de oliveira,-20.79574403002361,-43.35360936986483,2
senhora dos remedios,-21.0307898519996,-43.57760154749678,1
sento se,-9.740344936801552,-41.8857957581218,1
serafina correa,-28.707950159505703,-51.93015348071435,2
sericita,-20.472110616735527,-42.48541014446874,1
seringueiras,-11.772941696494254,-63.031605204339016,1
serio,-29.3828340679584,-52.27207559924254,1
seropedica,-22.767749700679705,-43.67461238577074,3
serra,-20.175003447506445,-40.252339658960096,39
serra azul,-21.31363348956331,-47.56361877243968,2
serra azul de minas,-18.360558461348287,-43.16725461853702,1
serra bonita,-15.214221895021415,-46.81607236757931,1
serra branca,-7.52015812227514,-36.7104930506791,1
serra de sao bento,-6.417552199934386,-35.70414243368328,1
serra do ramalho,-13.497194999999945,-43.65124999999995,2
serra do salitre,-19.11355221938487,-46.67495275202111,1
serra dos aimores,-17.78054551995526,-40.247067202186194,1
serra dos dourados,-23.619535425600905,-53.38212068195976,2
serra dourada,-12.762397031083625,-43.954629643913485,1
serra negra,-22.596440207291092,-46.71196868822353,1
serra talhada,-7.992576699953823,-38.29168954120941,1
serrana,-21.21594896945095,-47.59002511568736,2
serrania,-21.54820902419117,-46.042778067606186,2
serranopolis,-18.3068866847674,-51.96239907250621,1
serranopolis de minas,-15.807759338560428,-42.86962331609966,1
serranopolis do iguacu,-25.413859104484555,-54.03657663610075,1
serrinha,-11.658632699841776,-39.002802502871695,2
serrita,-7.945528499999998,-39.29555925,2
serro,-18.60356054680345,-43.39328852347728,1
serrolandia,-11.415194493180463,-40.30206210154719,1
sertania,-8.077978607937471,-37.26565605477795,2
sertanopolis,-23.05694893518132,-51.04886754136584,1
sertao,-27.978924139961787,-52.25851378226779,1
sertao santana,-30.46171360401123,-51.60171238618374,1
sertaozinho,-21.127583746103433,-47.992275733796546,2
sete barras,-24.38123467352574,-47.92755771528054,1
sete de setembro,-28.12866725720165,-54.45910180238341,1
sete lagoas,-19.453894577735188,-44.23318194029985,6
setubinha,-17.595591898998936,-42.16499128760493,1
severiano melo,-5.801141999999945,-37.98702349999997,2
severinia,-20.81327575325975,-48.80426016516554,2
sideropolis,-28.63034155538745,-49.40884812058019,1
sidrolandia,-20.937569123176043,-54.9687432750951,2
silva jardim,-22.613598464733528,-42.40819594229109,1
silvania,-16.662346239663066,-48.6106446936382,2
silvano,-18.84342224059588,-47.19121416498014,1
silvanopolis,-11.15337794953285,-48.17433429228698,1
silveira carvalho,-23.543365499999997,-46.889442,1
silveira martins,-29.64426260960848,-53.58171632629063,1
silveiras,-22.663113590333364,-44.85249665898394,1
silvianopolis,-22.03060656048665,-45.83142509878336,1
simao dias,-10.745473500000005,-37.799264250000014,1
simao pereira,-21.963330847800503,-43.313903921000005,1
simoes filho,-12.80434568991819,-38.393683878551926,1
simolandia,-14.464306084633265,-46.47994928146718,1
simonesia,-19.995880691249344,-42.05967924071428,1
simplicio mendes,-7.861094999999992,-41.90915031343295,1
sinimbu,-29.53810196299767,-52.51999524277967,1
sinop,-11.862088361658964,-55.50942123573465,7
siqueira campos,-23.682410451768614,-49.825360349611586,1
sirinhaem,-8.61858276547123,-35.1111018918898,1
sitio do quinto,-10.365347918039614,-38.20018215319429,1
sitio novo,-5.992844342562028,-41.308168798320125,1
sitio novo do tocantins,-5.643029999999946,-47.70049849999995,2
sobradinho,-16.806679970438985,-45.66401958315511,2
sobral,-3.683873574057857,-40.35229444233972,7
sobralia,-19.23244374344605,-42.09912380012279,1
socorro,-22.594962461847963,-46.52150928252124,1
solanea,-6.758818722535642,-35.647941926052745,1
soledade,-20.666274781225265,-46.455013724031765,1
soledade de minas,-22.060582568707307,-45.0437186323439,1
solonopole,-5.732380745852486,-39.00768488122127,1
sombrio,-29.113213505816127,-49.62852380833884,4
sonora,-17.577454114756065,-54.75176406686125,1
sooretama,-19.191743691126817,-40.09591094640488,2
sorocaba,-23.48702068679488,-47.46738331364339,14
sorriso,-12.541158611169969,-55.74314547712085,1
sousa,-6.769023776206808,-38.22813825515863,1
sucesso,-4.942095128939913,-40.53839853792978,1
sucupira do norte,-6.481642218164133,-44.1915894146052,1
sud mennucci,-20.688153685692427,-50.92019017922427,1
sulina,-25.697391117125616,-52.72237396671827,1
sumare,-22.81439865007073,-47.23559748363928,19
sume,-7.667585677725117,-36.88076378672802,1
sumidouro,-22.044940430087998,-42.672330475205904,4
surubim,-7.843463901327342,-35.761015798604696,1
suzanapolis,-20.500316999999995,-51.02919,1
suzano,-23.550037380388844,-46.3101330615182,11
tabapora,-11.307343873708543,-56.826056944214905,1
tabapua,-20.95993511461614,-49.027456322407154,1
tabatinga,-21.72886646318172,-48.68881488220222,1
tabira,-7.599095527886834,-37.53589447599233,2
taboao da serra,-23.619803744813602,-46.778328130472595,9
tabocas do brejo velho,-12.707793865926392,-44.00576843452338,1
tabuleiro,-21.360487314796828,-43.24879852271757,1
tabuleiro do norte,-5.24424427677554,-38.126194423377136,2
tacaratu,-9.106289690475828,-38.149796602331584,1
taciba,-22.393820515607523,-51.29361375179074,1
tacuru,-23.635380283258527,-55.01759248052121,1
taguai,-23.455222621267403,-49.40848379256824,1
taguatinga,-14.364665424843224,-47.34352331031909,1
taiacu,-21.143409040030463,-48.51518373604532,1
tailandia,-2.9274070082027244,-48.94955197954031,2
taio,-27.11748865001931,-50.01200135402358,2
taiobeiras,-15.812647944218405,-42.2325905278908,1
taiuva,-21.122062846117007,-48.44567256715844,1
tamandare,-8.757576618616556,-35.102467146958816,1
tamarana,-23.730114746625127,-51.09424573397643,1
tambau,-21.716754014169155,-47.272039333594854,2
tamboara,-23.19624084353108,-52.49561006253367,1
tanabi,-20.61978690175602,-49.64820320291272,1
tangara,-27.10545418766902,-51.25008226892607,1
tangara da serra,-14.626259297036652,-57.49943277213334,4
tangua,-22.72662207250752,-42.71024379531719,1
tanhacu,-14.258649709978464,-41.17940226001407,1
tanque d'arca,-9.53416808476923,-36.43440734153849,1
tanque novo,-13.546366846297763,-42.49195489123055,2
taparuba,-19.76388001467585,-41.6129741787259,1
tapejara,-27.20241183621888,-52.183242194036815,1
tapera,-28.630628274371617,-52.866028687823146,1
taperuaba,-4.078609136027391,-39.94592222999709,1
tapes,-30.683762999999995,-51.40264049999998,1
tapinas,-21.448052139973765,-48.78723054003935,1
tapirai,-23.966107373181213,-47.50984393137235,2
tapiramuta,-11.84964670773523,-40.792174146132375,1
tapiratiba,-21.472572344386293,-46.74795423526377,2
tapurah,-12.749373158859976,-56.5109303551981,1
taquara,-29.649813417221008,-50.781230619562926,1
taquaracu de minas,-19.66216163717186,-43.69174985958121,2
taquarana,-9.646474099375768,-36.49149384090242,1
taquari,-29.77926792082724,-51.850656638173476,1
taquaritinga,-21.40988100649633,-48.49689418444745,2
taquaritinga do norte,-7.966669999999965,-36.11666999999994,1
taquarituba,-23.546936026090403,-49.244245378258,1
taquarivai,-23.927344738220512,-48.70272015387068,1
taquarucu do sul,-27.398404413035323,-53.46486287328698,1
tarabai,-22.30463335195659,-51.55676672059856,1
taruma,-22.75169425355063,-50.5739497814992,1
tarumirim,-19.283080041857996,-42.002124185436,1
tatui,-23.346415931871768,-47.85358138325133,2
taua,-6.0172220521563125,-40.29558754567459,1
taubate,-23.025901209671584,-45.56490923470215,7
tavares,-31.291059448106548,-51.09270135288632,1
tecainda,-22.00213885994207,-51.13602054714947,1
teixeira,-7.221873290738942,-37.2561706673487,1
teixeira de freitas,-17.54123566926273,-39.74248680433082,4
teixeira soares,-25.372898999999997,-50.46185700000001,1
teixeiras,-20.65774684630748,-42.8538524129238,2
tejupa,-23.400791262398297,-49.346347819823826,1
telemaco borba,-24.330193549373284,-50.62835732141567,1
telha,-10.206161545362404,-36.88485305490262,1
tenente ananias,-6.461630499098635,-38.17982260466596,1
tenente portela,-27.3715116534906,-53.7522099642006,1
teodoro sampaio,-21.744479607442127,-51.12481261156085,1
teofilandia,-11.473212550782508,-39.003469548332,2
teofilo otoni,-17.855770456671422,-41.50707667311902,4
teolandia,-11.488949640096116,-38.99877468895518,1
teotonio vilela,-9.919043788952491,-36.360499680379284,2
terenos,-20.435927487008,-54.86288255574132,1
teresina,-5.0824552305991055,-42.78240882107208,52
teresina de goias,-13.782693847651853,-47.27210584827316,1
teresopolis,-22.41421618643415,-42.9635246062829,16
terezinha,-9.05622452267114,-36.62388843648733,1
termas de ibira,-21.081026351979624,-49.24164245159575,1
terra boa,-23.769288879334542,-52.44857096399923,1
terra de areia,-29.576133059915655,-50.06257782797623,1
terra nova,-8.230573793381202,-39.37849349651228,1
terra nova do norte,-10.594086656270443,-55.11634269059193,1
terra rica,-22.73116132135527,-52.615950136550296,1
terra roxa,-22.81775010437648,-51.79334780222575,1
teutonia,-29.513654924818656,-51.81097966566107,2
tiangua,-3.7278060764242857,-40.99009581978103,5
tibagi,-24.51587000958706,-50.40924472841926,1
tibau do sul,-6.229094459871338,-35.04866212429597,1
tiete,-23.112239657852264,-47.71121420729849,4
tijucas,-27.24191068154528,-48.617434258999985,3
timbauba,-7.50376247971572,-35.31713364357345,2
timbe do sul,-28.833227901916548,-49.84428167808824,1
timbo,-26.833654897022377,-49.26170944102367,3
timburi,-23.203784531674454,-49.602204107126305,1
timon,-5.102437755145462,-42.83018615004408,3
timoteo,-19.54408046509693,-42.646234626267606,2
tiradentes,-21.11155006081336,-44.18785451278384,1
tiradentes do sul,-27.398771340976307,-54.08502686171944,1
tiros,-19.00708699785659,-45.97516506102375,1
tobias barreto,-11.191336326789214,-38.00238280801357,1
tocantinopolis,-6.3189409254130755,-47.434932262025384,2
tocantins,-21.16837431444412,-43.03118284255877,1
tocos,-22.98536776591707,-44.30302379845107,1
tocos do moji,-22.372927943843933,-46.093260372543135,1
toledo,-24.72522994316316,-53.72856493016572,6
tomar do geru,-11.37633011297053,-37.8402769614854,1
tomazina,-23.77756978556728,-49.95469142163561,1
tombos,-20.914183761592344,-42.02464075805346,1
tome-acu,-2.417793377438449,-48.15235963847371,1
toritama,-8.009000671370503,-36.05661953152595,1
toropi,-29.46761071150422,-54.2284666942864,1
torres,-29.3335943909392,-49.73818879957858,2
torrinha,-22.437478077083373,-48.17275356636137,2
trabiju,-22.04009712079893,-48.33544815658296,1
tracuateua,-1.0805063735546954,-46.90680818384187,1
tracunhaem,-7.802756999999994,-35.23138199999998,1
traipu,-9.970578300415776,-37.00358396139679,1
trairi,-3.220680429635581,-39.268772774308815,1
trajano de moraes,-22.06474049811558,-42.0658327038318,4
tramandai,-30.00253608355953,-50.14516704987191,2
trancoso,-16.59589463202838,-39.099267875234155,3
travessao,-22.90512801165676,-43.59306156786311,1
travesseiro,-29.315437074757536,-52.063574279851935,1
tremembe,-22.96042599570273,-45.55027479123936,4
tres arroios,-27.499977003429365,-52.15178454768994,1
tres barras,-26.107966099591287,-50.30785081925657,1
tres cachoeiras,-29.454858486379955,-49.92402425184135,1
tres coracoes,-21.692403906760678,-45.258226854590724,5
tres coroas,-29.517801962425995,-50.765753555126814,1
tres de maio,-27.713180999999945,-54.26528299999996,1
tres forquilhas,-29.538209999999932,-50.06251999999995,1
tres fronteiras,-20.23016673974443,-50.88638774105968,1
tres irmaos,-21.625645496895352,-41.98519583710767,1
tres lagoas,-20.778551293631466,-51.69208253781234,7
tres marias,-18.20706591428001,-45.21946726191108,3
tres passos,-27.457772632586572,-53.93605109037769,2
tres pontas,-21.372658182000688,-45.51500579722835,1
tres rios,-22.11189354188946,-43.20493798596593,4
treviso,-28.50316802722439,-49.461089816923945,1
treze tilias,-26.999280076353422,-51.418621926268614,2
trindade,-15.380252665542049,-48.17513606852554,4
trindade do sul,-27.531533999999947,-52.88902099999996,1
triunfo,-25.10975113642814,-48.83863489309044,1
trombas,-13.512979254632349,-48.74386808313619,1
trombudo central,-27.301443515768103,-49.792025328947446,2
tubarao,-28.479104944383398,-49.00691035628734,5
tucano,-10.960619571867698,-38.78738239695715,2
tucuma,-6.75978155260848,-51.15110221328913,2
tucunduva,-27.657942974393432,-54.43575841872296,1
tucurui,-3.7948862868253945,-49.67466606083982,1
tuiuti,-22.81304341483897,-46.69536722297934,1
tumiritinga,-18.974909198749728,-41.6389690832076,1
tunapolis,-26.97341287100524,-53.63794249382285,1
tunas do parana,-24.9763055633229,-49.09226407989016,1
tupa,-21.937203241208902,-50.51311074265863,3
tupaciguara,-18.593283298780594,-48.706135928993646,1
tupancireta,-29.08040922561531,-53.833264724682046,2
tupandi,-29.49601551719557,-51.41271829143542,1
tuparece,-19.89323733483254,-43.9863046834627,1
tuparendi,-27.74673754440589,-54.48315434123769,1
tuparetama,-7.614085500000002,-37.32138900000001,1
tupassi,-24.584965939678018,-53.51122748926617,1
tupi paulista,-21.382910838563365,-51.56972111900698,1
turmalina,-17.59048906235151,-43.59481700674317,1
tururu,-3.596534525111112,-39.43317913197775,2
turvania,-16.60985569836856,-50.13344464480648,1
turvelandia,-17.853488528078586,-50.30701029023982,1
turvo,-27.63057695146686,-50.2971968971066,1
turvolandia,-21.872877165105397,-45.789760233705394,1
tutoia,-2.7633938173653654,-42.27921251046124,1
uaua,-9.83930282525408,-39.48101116989063,1
uba,-21.12170010047192,-42.92637711150675,8
ubai,-16.294903805402466,-44.78594487865575,1
ubaira,-13.270080326691156,-39.66128487819645,2
ubaitaba,-14.312456240295528,-39.3184252928058,1
ubajara,-3.859107731499337,-40.91678317805299,2
ubaporanga,-19.63724698139444,-42.10762849313846,1
ubata,-14.213690429592528,-39.51992513566559,1
ubatuba,-23.431626691095797,-45.077228701223284,5
uberaba,-19.751741551293602,-47.93339635156114,6
uberlandia,-18.91820647977311,-48.27521770213779,12
ubirajara,-22.53045741979009,-49.658705619311135,1
ubirata,-24.552941779969952,-52.99142768075955,1
uchoa,-20.946818080469104,-49.17000665909212,1
uibai,-11.332781571928514,-42.12793164001105,1
uirauna,-6.519126741869719,-38.41503643884071,1
ulianopolis,-3.759945659271619,-47.50133669984825,1
umbauba,-11.383920273492052,-37.6605005450275,2
umburanas,-10.728516989287918,-41.324376668214015,1
umburatiba,-17.254866622744466,-40.571998832088944,1
umuarama,-23.76240159487646,-53.30404574417671,4
una,-15.290548324370024,-39.07853313993216,2
unai,-16.362606334443765,-46.89279560165656,4
uniao,-4.584783182160254,-42.85579801454377,1
uniao da serra,-28.75351350794273,-52.01516273741686,1
uniao da vitoria,-26.226871343938658,-51.08508102651894,3
uniao de minas,-19.52847532881349,-50.33530002477182,1
uniao do oeste,-26.76330385266738,-52.85230552680572,1
uniao do sul,-11.528871547044105,-54.36488818500798,1
uniao dos palmares,-9.16211014681702,-36.02405541735179,1
unistalda,-29.04689512144619,-55.156855103168,1
upanema,-5.642543198675308,-37.26170322514053,1
urai,-23.20101559511508,-50.79645969371527,1
urandi,-14.766461385217164,-42.65983204118505,1
urania,-20.24503575684149,-50.6453207023131,1
urbano santos,-3.2098431041612465,-43.40731801986636,2
uruacu,-14.518522867646597,-49.1319174044097,1
uruana,-15.50681869269542,-49.67670396644038,1
uruana de minas,-16.059946281358954,-46.25934856362272,1
uruara,-3.714541388976968,-53.74081309218767,1
urubici,-27.99020255413033,-49.58422230854364,1
uruburetama,-3.622884636580328,-39.51173583764039,1
urucania,-20.35188449999999,-42.74616824999999,1
urucuca,-14.59052247254757,-39.28872499559806,1
urucui,-7.231252710248777,-44.55382689252074,1
urucuia,-16.12451847301136,-45.737810206002806,1
